[*] Start mutation process:
   - targets: mutatest
   - tests: ./mutatest/tests_60
[*] 35 tests passed:
   - tests_60.all_op_types [1.32578 s]
   - tests_60.conftest [1.13570 s]
   - tests_60.test_all_op_types [1.94382 s]
   - tests_60.test_filters [1.18051 s]
   - tests_60.test_transformers [1.20831 s]
[*] Start mutants generation and execution:
   - [# 349] CRP mutatest.cli: [2.83758 s] survived
   - [# 350] CRP mutatest.cli: [1.97980 s] survived
   - [# 351] CRP mutatest.cli: [2.79624 s] survived
   - [# 352] CRP mutatest.cli: [2.01646 s] survived
   - [# 353] CRP mutatest.cli: [2.84420 s] survived
   - [# 354] CRP mutatest.cli: [2.00753 s] survived
   - [# 355] CRP mutatest.cli: [2.82716 s] survived
   - [# 356] CRP mutatest.cli: [2.13849 s] survived
   - [# 357] CRP mutatest.cli: [2.87894 s] survived
   - [# 358] CRP mutatest.cli: [1.86256 s] survived
   - [# 359] CRP mutatest.cli: [2.83401 s] survived
   - [# 360] CRP mutatest.cli: [1.97957 s] survived
   - [# 361] CRP mutatest.cli: [2.84918 s] survived
   - [# 362] CRP mutatest.cli: [1.97197 s] survived
   - [# 363] CRP mutatest.cli: [2.80913 s] survived
   - [# 364] CRP mutatest.cli: [2.01299 s] survived
   - [# 365] CRP mutatest.cli: [2.84391 s] survived
   - [# 366] CRP mutatest.cli: [1.97637 s] survived
   - [# 367] CRP mutatest.cli: [2.92638 s] survived
   - [# 368] CRP mutatest.cli: [2.04524 s] survived
   - [# 369] CRP mutatest.cli: [2.88644 s] survived
   - [# 370] CRP mutatest.cli: [1.97938 s] survived
   - [# 371] CRP mutatest.cli: [2.86397 s] survived
   - [# 372] CRP mutatest.cli: [1.96034 s] survived
   - [# 373] CRP mutatest.cli: [2.83092 s] survived
   - [# 374] CRP mutatest.cli: [2.03059 s] survived
   - [# 375] CRP mutatest.cli: [2.82420 s] survived
   - [# 376] CRP mutatest.cli: [2.00451 s] survived
   - [# 377] CRP mutatest.cli: [2.86649 s] survived
   - [# 378] CRP mutatest.cli: [1.94509 s] survived
   - [# 379] CRP mutatest.cli: [2.88026 s] survived
   - [# 380] CRP mutatest.cli: [1.97293 s] survived
   - [# 381] CRP mutatest.cli: [2.81679 s] survived
   - [# 382] CRP mutatest.cli: [1.96117 s] survived
   - [# 383] CRP mutatest.cli: [2.82379 s] survived
   - [# 384] CRP mutatest.cli: [2.25352 s] survived
   - [# 385] CRP mutatest.cli: [2.84588 s] survived
   - [# 386] CRP mutatest.cli: [2.01385 s] survived
   - [# 387] CRP mutatest.cli: [2.80916 s] survived
   - [# 388] CRP mutatest.cli: [1.99505 s] survived
   - [# 389] CRP mutatest.cli: [2.80894 s] survived
   - [# 390] CRP mutatest.cli: [2.00628 s] survived
   - [# 391] CRP mutatest.cli: [2.82551 s] survived
   - [# 392] CRP mutatest.cli: [2.00903 s] survived
   - [# 393] CRP mutatest.cli: [2.80691 s] survived
   - [# 394] CRP mutatest.cli: [1.99118 s] survived
   - [# 395] CRP mutatest.cli: [2.83241 s] survived
   - [# 396] CRP mutatest.cli: [2.04142 s] survived
   - [# 397] CRP mutatest.cli: [2.83303 s] survived
   - [# 398] CRP mutatest.cli: [2.18608 s] survived
   - [# 399] CRP mutatest.cli: [3.03712 s] survived
   - [# 400] CRP mutatest.cli: [2.07052 s] survived
   - [# 401] CRP mutatest.cli: [2.84169 s] survived
   - [# 402] CRP mutatest.cli: [2.21116 s] survived
   - [# 403] CRP mutatest.cli: [2.93406 s] survived
   - [# 404] CRP mutatest.cli: [2.35930 s] survived
   - [# 405] CRP mutatest.cli: [3.18833 s] survived
   - [# 406] CRP mutatest.cli: [2.19043 s] survived
   - [# 407] CRP mutatest.cli: [3.70140 s] survived
   - [# 408] CRP mutatest.cli: [2.67101 s] survived
   - [# 409] CRP mutatest.cli: [3.08169 s] survived
   - [# 410] CRP mutatest.cli: [3.02069 s] survived
   - [# 411] CRP mutatest.cli: [2.04694 s] survived
   - [# 412] CRP mutatest.cli: [3.10335 s] survived
   - [# 413] CRP mutatest.cli: [2.62549 s] survived
   - [# 414] CRP mutatest.cli: [3.44615 s] survived
   - [# 415] CRP mutatest.cli: [2.05486 s] survived
   - [# 416] CRP mutatest.cli: [2.88592 s] survived
   - [# 417] CRP mutatest.cli: [2.09655 s] survived
   - [# 418] CRP mutatest.cli: [2.88598 s] survived
   - [# 419] CRP mutatest.cli: [2.21196 s] survived
   - [# 420] CRP mutatest.cli: [2.83926 s] survived
   - [# 421] CRP mutatest.cli: [2.00530 s] survived
   - [# 422] CRP mutatest.cli: [2.86806 s] survived
   - [# 423] CRP mutatest.cli: [2.05644 s] survived
   - [# 424] CRP mutatest.cli: [2.89558 s] survived
   - [# 425] CRP mutatest.cli: [2.06102 s] survived
   - [# 426] CRP mutatest.cli: [1.97683 s] survived
   - [# 427] CRP mutatest.cli: [2.88360 s] survived
   - [# 428] CRP mutatest.cli: [2.86686 s] survived
   - [# 429] CRP mutatest.cli: [3.11498 s] survived
   - [# 430] CRP mutatest.cli: [2.12658 s] survived
   - [# 431] CRP mutatest.cli: [2.90882 s] survived
   - [# 432] CRP mutatest.cli: [2.83274 s] survived
   - [# 433] CRP mutatest.cli: [3.11394 s] survived
   - [# 434] CRP mutatest.cli: [2.83640 s] survived
   - [# 435] CRP mutatest.cli: [2.39873 s] survived
   - [# 436] CRP mutatest.cli: [2.91470 s] survived
